"lon","lat","inc_date","inc_id","is_vehicle"
"-122.510783","45.506497","2025-02-12","25-112839","Yes"
"-122.622932","45.515790","2025-02-12","25-112836","Yes"
"-122.556806","45.533532","2025-02-12","25-112835","No"
"-122.649472","45.535036","2025-02-12","25-112834","Yes"
"-122.581850","45.499004","2025-02-12","25-112831","Yes"
"-122.686376","45.528591","2025-02-12","25-112828","No"
"-122.680517","45.512577","2025-02-12","25-112825","No"
"-122.692459","45.515504","2025-02-12","25-112820","No"
"-122.651752","45.577211","2025-02-12","25-112813","No"
"-122.653531","45.576966","2025-02-12","25-112812","Yes"
"-122.662761","45.516533","2025-02-12","25-112811","No"
"-122.674845","45.514816","2025-02-12","25-112810","No"
"-122.711194","45.538866","2025-02-11","25-112801","No"
"-122.668739","45.562707","2025-02-11","25-112800","Yes"
"-122.609967","45.540120","2025-02-11","25-112799","Yes"
"-122.558056","45.533538","2025-02-11","25-112797","No"
"-122.601140","45.468450","2025-02-11","25-112796","Yes"
"-122.611221","45.506006","2025-02-11","25-112793","Yes"
"-122.672045","45.493170","2025-02-11","25-112791","No"
"-122.583519","45.524625","2025-02-11","25-112788","Yes"
"-122.498654","45.548121","2025-02-11","25-112787","Yes"
"-122.520239","45.560110","2025-02-11","25-112786","No"
"-122.629336","45.496082","2025-02-11","25-112783","Yes"
"-122.575690","45.481160","2025-02-11","25-112781","No"
"-122.728781","45.467483","2025-02-11","25-112779","Yes"
"-122.654835","45.499757","2025-02-11","25-112774","Yes"
"-122.673329","45.583770","2025-02-11","25-112772","No"
"-122.568680","45.463758","2025-02-11","25-112771","No"
"-122.516398","45.559696","2025-02-11","25-112766","No"
"-122.510127","45.501659","2025-02-11","25-112764","Yes"
"-122.484579","45.492951","2025-02-11","25-112763","Yes"
"-122.546579","45.476385","2025-02-11","25-112760","Yes"
"-122.563499","45.534192","2025-02-11","25-112759","No"
"-122.542063","45.486808","2025-02-11","25-112758","Yes"
"-122.543299","45.533519","2025-02-11","25-112757","No"
"-122.739318","45.582671","2025-02-11","25-112756","Yes"
"-122.557577","45.534358","2025-02-11","25-112755","No"
"-122.646089","45.498778","2025-02-11","25-112754","No"
"-122.541332","45.562201","2025-02-11","25-112750","No"
"-122.595433","45.488892","2025-02-11","25-112749","No"
"-122.659657","45.528638","2025-02-11","25-112743","No"
"-122.660406","45.498307","2025-02-11","25-112734","No"
"-122.676811","45.508061","2025-02-11","25-112733","No"
"-122.665325","45.518000","2025-02-11","25-112730","No"
"-122.657306","45.518703","2025-02-11","25-112723","Yes"
"-122.655745","45.523078","2025-02-11","25-112713","Yes"
"-122.655101","45.520024","2025-02-11","25-112712","No"
"-122.658035","45.525777","2025-02-11","25-112711","Yes"
"-122.559673","45.495670","2025-02-11","25-112710","No"
"-122.663652","45.515910","2025-02-11","25-112704","No"
"-122.675008","45.524418","2025-02-11","25-112702","No"
"-122.590262","45.480190","2025-02-11","25-112701","Yes"
"-122.674965","45.523719","2025-02-11","25-112700","No"
"-122.553539","45.533824","2025-02-11","25-112695","Yes"
"-122.702630","45.546020","2025-02-11","25-112688","No"
"-122.513625","45.516734","2025-02-11","25-112687","Yes"
"-122.564678","45.479734","2025-02-11","25-112686","Yes"
"-122.506103","45.551657","2025-02-11","25-112685","No"
"-122.647822","45.499953","2025-02-11","25-112682","No"
"-122.646829","45.525085","2025-02-11","25-112678","Yes"
"-122.658915","45.518833","2025-02-11","25-112674","No"
"-122.664722","45.528657","2025-02-11","25-112673","No"
"-122.579752","45.519063","2025-02-11","25-112669","No"
"-122.757052","45.588582","2025-02-11","25-112668","No"
"-122.656086","45.514304","2025-02-11","25-112666","No"
"-122.537900","45.541660","2025-02-11","25-112664","Yes"
"-122.649095","45.499569","2025-02-11","25-112661","No"
"-122.559115","45.475701","2025-02-11","25-112660","No"
"-122.651753","45.576610","2025-02-11","25-112658","Yes"
"-122.564839","45.473256","2025-02-11","25-112654","No"
"-122.654380","45.511650","2025-02-11","25-112653","No"
"-122.537140","45.544498","2025-02-11","25-112650","Yes"
"-122.566996","45.471657","2025-02-11","25-112645","No"
"-122.614424","45.480615","2025-02-11","25-112644","Yes"
"-122.665001","45.516609","2025-02-11","25-112638","No"
"-122.513221","45.522240","2025-02-11","25-112637","No"
"-122.540910","45.504083","2025-02-11","25-112636","Yes"
"-122.681092","45.506534","2025-02-11","25-112635","No"
"-122.530027","45.496693","2025-02-11","25-112633","Yes"
"-122.569946","45.469915","2025-02-11","25-112631","No"
"-122.686139","45.519064","2025-02-11","25-112630","No"
"-122.657590","45.535630","2025-02-11","25-112628","No"
"-122.570869","45.469614","2025-02-11","25-112624","No"
"-122.679060","45.522623","2025-02-11","25-112622","No"
"-122.523949","45.556504","2025-02-11","25-112617","Yes"
"-122.555050","45.562640","2025-02-11","25-112616","Yes"
"-122.568787","45.488824","2025-02-11","25-112614","Yes"
"-122.718587","45.531044","2025-02-11","25-112613","No"
"-122.558582","45.514884","2025-02-11","25-112611","No"
"-122.481771","45.486226","2025-02-11","25-112610","No"
"-122.657720","45.514365","2025-02-11","25-112606","No"
"-122.642325","45.475416","2025-02-11","25-112605","Yes"
"-122.660640","45.533645","2025-02-11","25-112604","No"
"-122.658786","45.533022","2025-02-11","25-112602","No"
"-122.659709","45.533732","2025-02-11","25-112601","No"
"-122.659709","45.533026","2025-02-11","25-112600","No"
"-122.646514","45.526039","2025-02-11","25-112597","No"
"-122.688065","45.532385","2025-02-11","25-112595","No"
"-122.713401","45.575717","2025-02-11","25-112594","Yes"
"-122.540926","45.503466","2025-02-11","25-112593","Yes"
"-122.678334","45.551190","2025-02-11","25-112591","No"
"-122.584132","45.505423","2025-02-11","25-112587","No"
"-122.674456","45.514120","2025-02-11","25-112573","No"
"-122.682341","45.513884","2025-02-11","25-112572","No"
"-122.683817","45.513741","2025-02-11","25-112571","No"
"-122.591457","45.534973","2025-02-11","25-112570","Yes"
"-122.537454","45.531252","2025-02-11","25-112563","No"
"-122.503366","45.496221","2025-02-11","25-112561","No"
"-122.523651","45.547352","2025-02-11","25-112554","Yes"
"-122.575343","45.532925","2025-02-11","25-112548","Yes"
"-122.673296","45.516121","2025-02-11","25-112543","No"
"-122.695176","45.466280","2025-02-11","25-112542","No"
"-122.661678","45.517081","2025-02-11","25-112540","No"
"-122.595280","45.511480","2025-02-11","25-112539","Yes"
"-122.661629","45.520568","2025-02-11","25-112538","No"
"-122.746655","45.581946","2025-02-11","25-112533","No"
"-122.571840","45.464984","2025-02-11","25-112526","Yes"
"-122.577221","45.467514","2025-02-11","25-112525","Yes"
"-122.661115","45.514310","2025-02-11","25-112522","No"
"-122.574538","45.464762","2025-02-11","25-112521","Yes"
"-122.685606","45.584493","2025-01-09","25-102581","Yes"
"-122.535723","45.531312","2025-01-09","25-102575","No"
"-122.680466","45.511557","2025-01-09","25-102570","No"
"-122.623644","45.484724","2025-01-09","25-102567","Yes"
"-122.662793","45.512181","2025-01-09","25-102565","No"
"-122.650557","45.487215","2025-01-09","25-102564","No"
"-122.562796","45.502011","2025-01-09","25-102563","No"
"-122.762267","45.599678","2025-01-09","25-102561","Yes"
"-122.665520","45.534186","2025-01-09","25-102560","No"
"-122.672783","45.575123","2025-01-09","25-102549","No"
"-122.689669","45.511424","2025-01-09","25-102540","No"
"-122.676886","45.509056","2025-01-09","25-102536","No"
"-122.632580","45.531150","2025-01-09","25-102534","Yes"
"-122.688379","45.515138","2025-01-09","25-102532","No"
"-122.532081","45.480011","2025-01-09","25-102526","Yes"
"-122.673949","45.517767","2025-01-09","25-102525","No"
"-122.656284","45.511569","2025-01-09","25-102522","No"
"-122.571855","45.464069","2025-01-09","25-102520","Yes"
"-122.662731","45.523652","2025-01-09","25-102519","No"
"-122.698635","45.530502","2025-01-09","25-102516","No"
"-122.500241","45.552931","2025-01-09","25-102514","Yes"
"-122.657487","45.521570","2025-01-09","25-102513","No"
"-122.680126","45.512297","2025-01-09","25-102511","No"
"-122.656399","45.502053","2025-01-09","25-102507","Yes"
"-122.588689","45.535987","2025-01-09","25-102506","Yes"
"-122.655706","45.512219","2025-01-09","25-102505","No"
"-122.756306","45.589109","2025-01-09","25-102504","No"
"-122.533920","45.520367","2025-01-09","25-102503","No"
"-122.588083","45.479279","2025-01-09","25-102500","Yes"
"-122.683923","45.479915","2025-01-09","25-102493","No"
"-122.635920","45.534670","2025-01-09","25-102487","No"
"-122.531762","45.555136","2025-01-09","25-102486","Yes"
"-122.673774","45.540385","2025-01-09","25-102485","Yes"
"-122.665932","45.540022","2025-01-09","25-102484","No"
"-122.670553","45.526652","2025-01-09","25-102480","No"
"-122.487256","45.504185","2025-01-09","25-102479","Yes"
"-122.704897","45.537513","2025-01-09","25-102476","No"
"-122.664285","45.537178","2025-01-09","25-102474","No"
"-122.607276","45.483866","2025-01-09","25-102470","Yes"
"-122.686386","45.590169","2025-01-09","25-102469","No"
"-122.677004","45.524441","2025-01-09","25-102461","No"
"-122.654692","45.512215","2025-01-09","25-102460","No"
"-122.649179","45.487616","2025-01-09","25-102458","Yes"
"-122.564820","45.476893","2025-01-09","25-102457","No"
"-122.684420","45.515050","2025-01-09","25-102456","Yes"
"-122.629810","45.491417","2025-01-09","25-102455","Yes"
"-122.557840","45.516982","2025-01-09","25-102452","No"
"-122.680166","45.581048","2025-01-09","25-102451","Yes"
"-122.662793","45.517173","2025-01-09","25-102450","No"
"-122.554718","45.560224","2025-01-09","25-102447","Yes"
"-122.659274","45.532173","2025-01-09","25-102445","Yes"
"-122.723169","45.467459","2025-01-09","25-102444","Yes"
"-122.682374","45.547717","2025-01-09","25-102443","Yes"
"-122.557529","45.502664","2025-01-09","25-102439","Yes"
"-122.510597","45.504222","2025-01-09","25-102436","Yes"
"-122.564752","45.478014","2025-01-09","25-102434","Yes"
"-122.649750","45.484616","2025-01-09","25-102433","No"
"-122.652590","45.533989","2025-01-09","25-102428","No"
"-122.655010","45.550180","2025-01-09","25-102426","Yes"
"-122.657730","45.512939","2025-01-09","25-102424","No"
"-122.654449","45.511576","2025-01-09","25-102423","No"
"-122.549875","45.498167","2025-01-09","25-102421","Yes"
"-122.580664","45.534635","2025-01-09","25-102415","No"
"-122.669748","45.522999","2025-01-09","25-102411","No"
"-122.667278","45.514899","2025-01-09","25-102410","No"
"-122.689160","45.535008","2025-01-09","25-102399","Yes"
"-122.674032","45.519120","2025-01-09","25-102396","No"
"-122.676596","45.502812","2025-01-09","25-102388","No"
"-122.690257","45.523523","2025-01-09","25-102386","No"
"-122.677004","45.507804","2025-01-09","25-102383","No"
"-122.686582","45.529303","2025-01-09","25-102382","No"
"-122.671065","45.522375","2025-01-09","25-102378","No"
"-122.630863","45.534859","2025-01-09","25-102375","No"
"-122.577370","45.532482","2025-01-09","25-102373","Yes"
"-122.653373","45.520026","2025-01-09","25-102370","Yes"
"-122.675292","45.544661","2025-01-09","25-102367","No"
"-122.708664","45.587793","2025-01-09","25-102363","Yes"
"-122.579763","45.520454","2025-01-09","25-102362","Yes"
"-122.624894","45.534208","2025-01-09","25-102358","No"
"-122.564453","45.466186","2025-01-09","25-102357","Yes"
"-122.753146","45.584005","2025-01-09","25-102354","Yes"
"-122.640306","45.528156","2025-01-09","25-102350","No"
"-122.634189","45.485134","2025-01-09","25-102349","Yes"
"-122.666323","45.528427","2025-01-09","25-102345","No"
"-122.654521","45.517976","2025-01-09","25-102342","No"
"-122.683543","45.520402","2025-01-09","25-102341","No"
"-122.564431","45.526531","2025-01-09","25-102329","No"
"-122.642291","45.475383","2025-01-09","25-102328","Yes"
"-122.571008","45.479321","2025-01-09","25-102327","Yes"
"-122.628863","45.534920","2025-01-09","25-102323","No"
"-122.661163","45.502498","2025-01-09","25-102315","No"
"-122.559174","45.545689","2025-01-09","25-102311","No"
"-122.651764","45.548929","2025-01-09","25-102309","Yes"
"-122.678484","45.572876","2025-01-09","25-102308","No"
"-122.753420","45.587130","2025-01-09","25-102299","Yes"
"-122.630990","45.505010","2025-01-09","25-102296","No"
"-122.647419","45.484240","2025-01-09","25-102293","No"
"-122.628808","45.487070","2025-01-09","25-102292","Yes"
"-122.561234","45.478094","2025-01-09","25-102290","Yes"
"-122.629824","45.484681","2025-01-09","25-102289","Yes"
"-122.603989","45.533398","2025-01-09","25-102281","Yes"
"-122.535949","45.497904","2025-01-09","25-102278","Yes"
"-122.621562","45.479485","2025-01-09","25-102272","No"
"-122.685286","45.530677","2025-01-09","25-102270","No"
"-122.513201","45.519965","2025-01-09","25-102261","No"
"-122.683972","45.594717","2025-01-09","25-102260","No"
"-122.641218","45.473840","2025-01-08","25-102255","No"
"-122.756842","45.571197","2025-01-08","25-102254","No"
"-122.579711","45.517634","2025-01-08","25-102251","Yes"
"-122.721475","45.531899","2025-01-08","25-102250","No"
"-122.687132","45.526780","2025-01-08","25-102242","No"
"-122.517122","45.519115","2025-01-08","25-102239","Yes"
"-122.569179","45.468485","2025-01-08","25-102238","Yes"
"-122.579790","45.472011","2025-01-08","25-102237","No"
"-122.580358","45.482349","2025-01-08","25-102234","Yes"
"-122.579500","45.496897","2025-01-08","25-102226","No"
"-122.683983","45.487987","2025-01-08","25-102225","No"
"-122.564544","45.507151","2025-01-08","25-102223","No"
"-122.565939","45.556498","2025-01-08","25-102221","No"
"-122.565756","45.529242","2025-01-08","25-102217","No"
"-122.558439","45.502659","2025-01-08","25-102216","Yes"
"-122.560725","45.563791","2025-01-08","25-102214","Yes"
"-122.559839","45.544695","2025-01-08","25-102211","No"
"-122.660742","45.517936","2025-01-08","25-102209","No"
"-122.560961","45.561551","2025-01-08","25-102208","No"
"-122.552726","45.577587","2025-01-08","25-102207","Yes"
"-122.599668","45.461833","2025-01-08","25-102206","Yes"
"-122.629310","45.496827","2025-01-08","25-102205","Yes"
"-122.518847","45.545376","2025-01-08","25-102202","Yes"
"-122.672748","45.521323","2025-01-08","25-102201","No"
"-122.689661","45.514332","2025-01-08","25-102196","No"
"-122.521024","45.515667","2025-01-08","25-102192","Yes"
"-122.567004","45.489806","2025-01-08","25-102190","No"
"-122.664317","45.517264","2025-01-08","25-102189","No"
"-122.562248","45.522590","2025-01-08","25-102187","Yes"
"-122.675083","45.517286","2025-01-08","25-102186","No"
"-122.658816","45.520715","2025-01-08","25-102183","No"
"-122.561967","45.526299","2025-01-08","25-102182","No"
"-122.566848","45.492879","2025-01-08","25-102179","No"
"-122.566971","45.495172","2025-01-08","25-102178","No"
"-122.566607","45.499440","2025-01-08","25-102175","No"
"-122.567009","45.506148","2025-01-08","25-102173","No"
"-122.542091","45.487288","2025-01-08","25-102171","Yes"
"-122.660409","45.525517","2025-01-08","25-102170","No"
"-122.667914","45.536907","2025-01-08","25-102168","No"
"-122.557860","45.560007","2025-01-08","25-102165","No"
"-122.618317","45.502027","2025-01-08","25-102162","Yes"
"-122.695919","45.541683","2025-01-08","25-102161","No"
"-122.660860","45.568880","2025-01-08","25-102157","Yes"
"-122.608670","45.477714","2025-01-08","25-102156","Yes"
"-122.668051","45.512323","2025-01-08","25-102153","No"
"-122.665647","45.525941","2025-01-08","25-102148","No"
"-122.577516","45.465613","2025-01-08","25-102147","No"
"-122.629765","45.490316","2025-01-08","25-102146","Yes"
"-122.666175","45.525439","2025-01-08","25-102145","Yes"
"-122.669193","45.538324","2025-01-08","25-102143","No"
"-122.663369","45.594473","2025-01-08","25-102138","No"
"-122.521009","45.518851","2025-01-08","25-102135","Yes"
"-122.648932","45.534364","2025-01-08","25-102133","No"
"-122.667643","45.510842","2025-01-08","25-102132","No"
"-122.572715","45.466227","2025-01-08","25-102131","No"
"-122.576120","45.464639","2025-01-08","25-102112","No"
"-122.757432","45.585976","2025-01-08","25-102110","Yes"
"-122.676840","45.530710","2025-01-08","25-102109","No"
"-122.546131","45.476309","2025-01-08","25-102100","Yes"
"-122.710370","45.541319","2025-01-08","25-102098","Yes"
"-122.720005","45.573812","2025-01-08","25-102093","No"
"-122.665325","45.593437","2025-01-08","25-102089","Yes"
"-122.517740","45.550006","2025-01-08","25-102079","Yes"
"-122.494961","45.500893","2025-01-08","25-102077","No"
"-122.550210","45.548169","2025-01-08","25-102075","Yes"
"-122.676379","45.537403","2025-01-08","25-102073","No"
"-122.676817","45.554829","2025-01-08","25-102071","No"
"-122.568340","45.465880","2025-01-08","25-102070","No"
"-122.537676","45.502310","2025-01-08","25-102069","Yes"
"-122.592403","45.507803","2025-01-08","25-102066","Yes"
